category,subtype,value,co2e
travel,car-electric,136.8813559331651,6.942
food,beef,0.1894865954531039,5.1085
food,beef,1.0700617762665896,28.8845
consumption,electronics,5337.0402753679045,372.946
energy,electricity-grid,358.7815768126153,256.25
consumption,services,7937.141003556536,80.553
consumption,clothing,6723.495587751643,100.162
consumption,other,1331.6900839417317,28.059
consumption,clothing,4383.275023159929,64.852
food,beef,0.4827958336974985,13.049
travel,motorcycle,58.89531799273647,6.427
consumption,services,7183.903971857805,71.774
consumption,clothing,9148.853626265363,137.381
energy,natural_gas,405.1640877476134,181.672
transport,car-gasoline,0.7886412911918494,0.1478
transport,train,0.5091483452359917,0.0249
food,beef,0.8339091082956716,22.5326
travel,walking,472.1815469654585,0.172
food,beef,1.1148643510411098,30.0978
energy,renewable,885.7341444775315,19.167
food,white-meat,2.9144261097107176,20.414
transport,train,1.0303291723921753,0.0246
energy,renewable,680.0250737982572,17.509
energy,electricity-grid,0.5422587166618231,0.3846
transport,train,0.694421039102259,0.0212
travel,bicycle,80.49270628887118,-0.341
energy,natural_gas,282.6371238618244,124.895
consumption,clothing,0.686786880560438,0.0136
energy,electricity-grid,1.1046473738184803,0.7858
consumption,services,4929.062449893615,48.416
food,vegetarian,0.5283314830112189,1.278
food,white-meat,0.9776296717717072,7.775
energy,natural_gas,428.0589676361777,195.622
energy,renewable,88.02218017197261,5.667
energy,coal,546.0365396702744,574.274
transport,train,0.8041853312037739,0.032
travel,car-electric,161.95283135506165,8.792
food,fish,1.6926205629483866,8.883
energy,natural_gas,152.59117004009937,70.778
energy,renewable,211.91481661547937,5.953
food,vegan,2.6368515464799467,3.649
food,red-meat,2.9027956700541004,77.686
consumption,clothing,993.9635911180388,14.669
transport,car-gasoline,1.2022031030367182,0.2306
travel,flight-long,345.073848764749,51.901
energy,coal,19.92645797098022,19.256
travel,bicycle,114.6471183155016,0.133
transport,train,0.9072303991545508,0.0354
travel,walking,9.758629319947826,0.49
energy,electricity-grid,0.8352514403027461,0.6018
consumption,services,7337.923559880611,73.574
travel,motorcycle,455.6232826809244,50.37
consumption,other,2838.153249556182,56.682
food,vegan,1.902875531087936,2.859
travel,flight-long,277.3473181154758,41.178
travel,motorcycle,411.2677635213952,45.403
energy,coal,893.2206275811501,935.643
consumption,clothing,4785.625064599855,73.471
energy,electricity-grid,1.28571359044055,0.9217
consumption,clothing,8131.783409157035,123.051
energy,coal,83.6513055840471,89.462
consumption,clothing,1.2823135540816124,0.0192
consumption,other,3881.160316512096,77.142
food,vegan,2.493551384854161,3.587
consumption,electronics,7632.612951725271,533.397
energy,coal,459.7300444988293,485.906
energy,electricity-grid,648.6696894446435,460.185
energy,electricity-grid,1.366496185187973,0.9759
travel,flight-short,448.48594688858617,113.225
food,vegetarian,2.5852789581658127,5.175
consumption,other,6106.440902433867,120.678
travel,flight-long,332.08738278491984,50.397
consumption,clothing,0.9954363684579336,0.02
travel,motorcycle,47.9843371460115,5.628
consumption,services,2537.487415477126,26.143
transport,train,1.1508107332121311,0.0521
consumption,other,3242.769920414601,66.85
energy,electricity-grid,543.4784094358973,383.156
food,fish,1.215647588457958,6.044
consumption,home-goods,6351.456135644276,188.828
transport,train,1.5557772534071177,0.0714
consumption,clothing,0.785657309372241,0.0047
energy,electricity-grid,1.4309975244584656,1.0086
energy,natural_gas,676.1471021789695,303.553
food,vegetarian,2.783777417078103,5.007
travel,motorcycle,168.26342358130455,18.003
consumption,clothing,0.74468446775331,0.0193
consumption,electronics,8612.98741110989,601.917
energy,electricity-grid,1.1838031066554646,0.8577
travel,car-electric,358.02996264253795,18.561
food,other,2.709333472078467,7.472
consumption,clothing,0.3865997556752094,-0.0001
energy,coal,541.6969762193963,569.012
transport,train,1.3528299261157923,0.0532
transport,car-gasoline,1.0731206850922963,0.2173
consumption,home-goods,8871.536680550418,267.47
consumption,clothing,0.7361848510947564,0.0144
energy,coal,428.7557559273057,452.972
food,fish,0.7573653617507154,3.934
energy,renewable,952.8622019855036,20.196
consumption,electronics,3673.812115362685,257.816
transport,car-gasoline,0.8171944720591209,0.1592
consumption,other,8769.108867813178,175.614
travel,motorcycle,237.13184892258536,25.718
travel,bus,76.18737774722881,7.513
energy,electricity-grid,935.4893996240856,663.964
food,red-meat,0.8849080966662597,23.387
energy,electricity-grid,833.8094910098145,596.858
travel,car-electric,442.6141799051173,20.866
travel,bus,188.5682542877389,19.181
consumption,other,8429.551999110761,167.458
energy,renewable,29.62377515007686,0.541
food,beef,0.9236056766088114,24.9336
food,vegan,0.8034298113715492,1.871
food,white-meat,1.7310043980108394,11.787
food,fish,2.2207324960681376,11.938
consumption,services,4062.441191163748,42.059
food,other,1.1792687971352325,3.936
consumption,other,1029.4536125598584,20.56
food,beef,0.7524041542208547,20.3191
transport,car-gasoline,1.324290666895606,0.2718
energy,renewable,183.6549420889483,3.234
consumption,services,2159.677112497178,21.534
consumption,services,183.5580054452697,0.547
energy,natural_gas,582.6552113537838,264.124
energy,coal,165.43467442587516,173.341
energy,electricity-grid,777.6780117152032,552.985
energy,electricity-grid,41.09872022628115,33.956
transport,car-gasoline,1.027451279973102,0.2079
food,white-meat,2.721881209375681,18.248
energy,natural_gas,278.9893931579509,128.758
travel,walking,161.71750362600596,-0.244
consumption,home-goods,5330.968493762016,158.616
travel,car-gasoline,293.94704384414706,56.029
travel,car-gasoline,340.8386741213576,65.027
transport,car-gasoline,1.8040603400356536,0.3544
food,white-meat,2.241887037338511,15.524
food,white-meat,1.984851552358513,13.541
food,white-meat,1.750726296695449,11.482
transport,train,1.3131227299969694,0.0631
food,red-meat,2.756355287107383,74.428
energy,renewable,571.6892094671603,15.18
food,vegan,2.862461963889608,4.482
energy,electricity-grid,0.7857251527425734,0.561
food,red-meat,1.1698568752671197,32.933
transport,car-gasoline,0.8894194985360653,0.1663
energy,electricity-grid,879.4508854627956,621.575
travel,flight-long,109.18774418665912,15.93
consumption,clothing,1.647184457181955,0.0127
energy,natural_gas,829.5557649922322,369.678
food,beef,1.2064220059102255,32.5821
food,beef,1.1302738100843306,30.5233
travel,bicycle,374.8316579115403,-0.162
consumption,services,2688.5497075467124,26.287
energy,natural_gas,712.0661670459585,320.799
food,vegan,0.7531903095775159,0.557
transport,car-gasoline,1.426041147492815,0.2799
food,vegetarian,2.8139575229756795,5.812
consumption,clothing,3954.8962544416536,59.208
energy,coal,632.0118715678087,663.927
food,beef,1.337322669773182,36.0987
transport,train,1.284934106725347,0.0585
food,other,2.264976007404984,6.407
travel,bus,411.4460842186613,43.687
travel,motorcycle,344.3341774741709,37.936
energy,coal,986.700924005407,1036.165
food,other,1.592930123900443,5.081
food,white-meat,0.8139552567754017,5.255
consumption,services,5870.66789958409,58.699
energy,electricity-grid,1.3074461750667847,0.926
energy,renewable,274.71479276147505,4.899
travel,motorcycle,366.8025767188077,39.75
energy,natural_gas,684.9415680707014,308.057
food,other,0.7809648307288146,1.478
food,beef,1.399990427573528,37.8148
consumption,other,7205.821339317197,145.828
consumption,electronics,4189.706506110855,291.417
energy,electricity-grid,247.6101705681372,174.501
transport,car-gasoline,0.5613390217595935,0.1154
transport,train,0.8408032900443111,0.0371
food,vegan,2.1891101596622216,2.509
consumption,clothing,0.8600916657674571,0.0334
consumption,other,7234.869590365413,146.196
food,red-meat,1.8187398613956536,49.246
consumption,clothing,0.9159152232414012,0.0086
consumption,services,4349.56589737815,41.19
transport,train,0.7514106381142089,0.0519
energy,natural_gas,54.2946489919088,24.309
consumption,other,7732.917422834274,154.521
food,beef,1.0063177204229492,27.1652
consumption,home-goods,8018.054472034483,240.726
energy,electricity-grid,1.1364937486733708,0.8234
consumption,electronics,7695.579293040359,538.596
transport,train,1.0879534521973884,0.045
food,white-meat,1.224701698834649,8.471
energy,natural_gas,130.72715640446316,60.788
food,vegetarian,2.574109513382321,5.025
food,vegan,0.746367128532356,1.502
energy,renewable,485.2048274193712,9.551
travel,train,63.74501439151776,2.544
consumption,services,8149.965714215105,82.048
energy,natural_gas,22.891415446233943,10.302
energy,coal,777.9501821577253,815.224
travel,car-gasoline,416.0996935124596,79.115
food,beef,1.288922193513096,34.803
food,vegetarian,1.3561880479657604,3.007
travel,flight-long,409.28512770537554,61.296
consumption,other,691.6822705356705,15.746
energy,natural_gas,185.44782489002185,81.557
food,other,2.336904528388361,6.233
travel,motorcycle,171.5668584972401,18.52
energy,coal,138.74738408665442,146.974
food,red-meat,0.7373841185458275,19.456
transport,train,0.4959309277383228,0.0241
energy,electricity-grid,0.4176340322136777,0.3167
energy,renewable,783.3782694927735,13.269
travel,flight-long,7.18961410238008,0.969
food,beef,0.4976732863030694,13.4287
energy,renewable,487.7780887459508,11.753
consumption,services,4601.743383528928,44.609
energy,coal,741.8998103842061,778.291
travel,motorcycle,499.8591189697792,54.742
transport,train,1.6570666071425393,0.0567
energy,renewable,910.8918682988434,21.589
energy,coal,781.6806266659545,822.649
travel,motorcycle,264.105325276713,29.175
travel,flight-short,200.1509938487878,50.559
travel,bus,347.3811361814057,36.864
food,red-meat,2.786104323718346,75.342
food,vegan,0.7240794332615448,1.427
transport,train,1.022606221793476,0.0363
food,beef,1.1371825069821224,30.6975
food,vegetarian,0.5098998575303568,0.089
consumption,electronics,7490.047087979726,522.232
food,vegan,1.4750401518689018,2.333
travel,car-electric,83.81149275259672,4.097
food,beef,0.971428141504998,26.2384
travel,bicycle,427.74828552416665,0.569
food,fish,2.9266700694846763,16.237
energy,electricity-grid,364.74866223548895,258.002
consumption,services,7874.355490318895,78.185
consumption,home-goods,9895.723597033628,297.593
food,red-meat,2.3936726268077573,64.965
energy,coal,81.50023147422708,85.101
food,red-meat,2.365784531422692,64.703
energy,electricity-grid,665.6998432104855,475.768
energy,coal,180.17665427895173,190.384
consumption,clothing,0.890446354730232,0.0306
food,vegan,2.710188240775462,4.298
transport,car-gasoline,1.0993034167046734,0.2115
consumption,services,4177.733685277431,41.527
travel,bus,93.54397846365052,9.694
transport,train,0.6767593417897166,0.0326
consumption,electronics,8333.657070484202,585.017
consumption,other,5570.925824141613,112.076
consumption,home-goods,2902.259522050164,87.231
travel,motorcycle,198.36206975465865,22.821
travel,car-electric,4.038285371679696,0.594
food,beef,0.7295403791793131,19.6783
food,fish,2.125283058548034,10.974
energy,renewable,832.9990699672067,18.536
energy,electricity-grid,963.721503498362,682.763
energy,natural_gas,157.2057795032302,75.74
energy,natural_gas,796.5943318970892,359.193
travel,walking,266.1269437634615,-0.252
energy,electricity-grid,431.7792743794645,305.961
travel,bus,297.94388741942714,31.281
consumption,clothing,9694.02893128396,147.097
transport,car-gasoline,0.877581813974233,0.1647
travel,bus,124.42670276985564,13.365
food,vegan,1.5142860604523694,2.345
consumption,clothing,1.2738630164012188,-0.002
food,other,2.9057574579356915,8.698
consumption,clothing,3308.033601392963,49.75
travel,car-electric,141.22124495544807,6.706
energy,electricity-grid,581.9826402335508,410.107
energy,natural_gas,895.7791028411599,403.165
food,other,1.1885747590986822,3.324
consumption,other,6878.186861782197,137.965
food,other,2.21866201012432,6.061
transport,car-gasoline,1.0977791833989812,0.2098
consumption,services,1042.275728341011,10.445
energy,electricity-grid,716.889692661071,504.891
consumption,services,8756.593585890323,86.757
consumption,home-goods,6592.804642556894,197.98
transport,car-gasoline,1.334982880943405,0.258
transport,train,1.234659828135468,0.0512
travel,bus,184.5119160877676,20.037
travel,flight-short,75.80879624703812,20.584
consumption,other,7790.94503858512,158.664
consumption,other,3083.5496060425103,61.144
food,vegan,0.8212891711102911,1.554
travel,flight-short,471.4231552934277,120.796
food,white-meat,1.2587597728698805,9.401
travel,flight-long,190.71761377414268,28.598
energy,electricity-grid,0.803839917370735,0.5769
energy,electricity-grid,645.2580023870636,454.823
energy,coal,541.8330464865309,566.808
travel,flight-short,217.97884196326936,55.938
travel,train,272.6966840673312,10.55
energy,natural_gas,272.4458812992815,126.058
transport,train,1.021216313708179,0.0399
consumption,clothing,9110.594448357422,137.141
travel,flight-short,198.93322839543745,50.374
consumption,home-goods,1110.2668306542914,32.686
consumption,other,7070.917051592433,140.653
consumption,home-goods,8725.0691462169,261.059
energy,coal,385.2264649027894,402.326
consumption,home-goods,132.23971456129104,4.637
energy,natural_gas,261.58839671612685,116.245
food,vegan,0.9579238185707316,2.128
energy,natural_gas,913.1284254229662,413.35
energy,coal,961.198256294455,1008.877
consumption,other,4255.735008306195,86.121
consumption,other,1836.0275919187889,36.682
food,beef,0.9331555488405292,25.2022
food,vegan,0.8024016555962308,1.23
consumption,other,8473.018206577883,168.996
energy,coal,652.5831177793083,686.735
transport,train,1.1095038821855814,0.0453
travel,walking,227.440981150436,0.038
food,red-meat,0.583566332733054,15.646
food,white-meat,2.1118918164752323,15.322
energy,electricity-grid,480.81396453256446,338.134
consumption,electronics,6809.200819869858,475.362
consumption,electronics,2944.0961545405007,206.753
food,white-meat,1.104411268699204,7.35
food,white-meat,0.8163632779909431,5.415
travel,motorcycle,225.799126732802,24.58
food,white-meat,0.7652301248698802,5.881
consumption,services,2660.9578345789128,27.668
consumption,home-goods,1869.7930346755325,57.172
food,white-meat,2.598019882598648,17.241
food,white-meat,0.6271335590895528,4.135
food,beef,1.0548533605276866,28.4951
travel,motorcycle,62.37864426674907,5.921
food,other,1.3492315461989677,3.737
food,red-meat,0.5759489498861563,15.54
food,vegan,2.3320958431810386,3.794
consumption,services,7977.2512420485955,81.349
consumption,clothing,7062.7185695152575,105.799
food,beef,0.3688774378961412,9.9797
travel,bicycle,55.3377636765385,0.294
consumption,other,6787.157699755778,136.114
consumption,clothing,0.6900730945597939,0.0225
